full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
 51969 (2001 QZ292),7.0,2.0,8.0,4.0,7.0,2.0,?,?,?,?,?,?,?,?,5.0,3.0,?,5,"(0.0798, 0.0911]",0.0798,0.0911,"(0.0284, 0.0408]",0.0284,0.0408,"(0.441, 0.495]",0.441,0.495,"(1.766, 3.096]",1.766,3.096,"(39.195, 44.393]",39.195,44.393,"(0.0483, 0.06]",0.0483,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.257, 0.304]",0.257,0.304,"(0.429, 0.549]",0.429,0.5489999999999999,-,-,-,GreaterPatroclus,Cebriones,BitiasSub,,
 51994 (2001 TJ58),1.0,9.0,3.0,4.0,0.0,2.0,?,?,?,3.0,8.0,4.0,8.0,10.0,?,?,?,5,"(0.0119, 0.0232]",0.0119,0.0232,"(0.115, 0.127]",0.115,0.127,"(0.172, 0.226]",0.172,0.226,"(1.766, 3.096]",1.766,3.096,"(2.731, 8.002]",2.7310000000000003,8.002,"(0.0483, 0.06]",0.0483,0.06,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.515, 1.626]",1.515,1.626,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.245, 0.267]",0.245,0.267,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,1971FV1,1971FV1Sub,D,Hasselmann2012
 52273 (1988 RQ10),1.0,8.0,3.0,3.0,1.0,5.0,?,?,?,4.0,9.0,4.0,9.0,11.0,?,?,?,5,"(0.0119, 0.0232]",0.0119,0.0232,"(0.103, 0.115]",0.10300000000000001,0.115,"(0.172, 0.226]",0.172,0.226,"(0.436, 1.766]",0.436,1.766,"(8.002, 13.201]",8.002,13.200999999999999,"(0.0833, 0.095]",0.0833,0.095,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.626, 1.737]",1.626,1.737,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.267, 0.29]",0.267,0.29,"(0.183, 0.25]",0.183,0.25,-,-,-,-,-,-,-,-,-,GreaterPatroclus,1971FV1,-,D,Hasselmann2012
 52511 (1996 GH12),3.0,7.0,2.0,3.0,2.0,2.0,?,?,?,5.0,8.0,5.0,9.0,9.0,?,?,?,5,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0903, 0.103]",0.0903,0.10300000000000001,"(0.119, 0.172]",0.11900000000000001,0.172,"(0.436, 1.766]",0.436,1.766,"(13.201, 18.4]",13.200999999999999,18.4,"(0.0483, 0.06]",0.0483,0.06,-,-,-,-,-,-,-,-,-,"(0.857, 0.926]",0.857,0.926,"(1.515, 1.626]",1.515,1.626,"(0.633, 0.7]",0.633,0.7,"(0.267, 0.29]",0.267,0.29,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterPatroclus,-,-,,
 53419 (1999 PJ4),6.0,3.0,9.0,4.0,7.0,2.0,?,?,?,?,?,?,?,?,5.0,4.0,6.0,5,"(0.0684, 0.0798]",0.0684,0.0798,"(0.0408, 0.0532]",0.0408,0.0532,"(0.495, 0.549]",0.495,0.5489999999999999,"(1.766, 3.096]",1.766,3.096,"(39.195, 44.393]",39.195,44.393,"(0.0483, 0.06]",0.0483,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.257, 0.304]",0.257,0.304,"(0.549, 0.669]",0.5489999999999999,0.669,"(0.279, 0.381]",0.279,0.381,GreaterPatroclus,Cebriones,-,,
 54646 (2000 SS291),3.0,4.0,1.0,3.0,2.0,3.0,?,?,?,4.0,7.0,4.0,7.0,12.0,7.0,3.0,3.0,5,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0532, 0.0655]",0.0532,0.0655,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(0.436, 1.766]",0.436,1.766,"(13.201, 18.4]",13.200999999999999,18.4,"(0.06, 0.0717]",0.06,0.0717,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.405, 1.515]",1.405,1.515,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.223, 0.245]",0.223,0.245,"(0.25, 0.317]",0.25,0.317,"(0.351, 0.398]",0.35100000000000003,0.398,"(0.429, 0.549]",0.429,0.5489999999999999,"(-0.0266, 0.0753]",-0.0266,0.0753,GreaterPatroclus,Phereclos,PhereclosSub,,
 54656 (2000 SX362),8.0,2.0,9.0,4.0,7.0,4.0,3.0,4.0,13.0,?,?,?,?,?,?,?,?,5,"(0.0911, 0.102]",0.0911,0.102,"(0.0284, 0.0408]",0.0284,0.0408,"(0.495, 0.549]",0.495,0.5489999999999999,"(1.766, 3.096]",1.766,3.096,"(39.195, 44.393]",39.195,44.393,"(0.0717, 0.0833]",0.0717,0.0833,"(0.125, 0.148]",0.125,0.14800000000000002,"(0.127, 0.152]",0.127,0.152,"(18.653, 18.925]",18.653,18.925,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Cebriones,BitiasSub,,
 55460 (2001 TW148),3.0,4.0,1.0,3.0,2.0,9.0,?,?,?,3.0,6.0,3.0,4.0,9.0,?,?,?,5,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0532, 0.0655]",0.0532,0.0655,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(0.436, 1.766]",0.436,1.766,"(13.201, 18.4]",13.200999999999999,18.4,"(0.13, 0.142]",0.13,0.142,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.294, 1.405]",1.294,1.405,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.157, 0.179]",0.157,0.179,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Phereclos,PhereclosSub,,
 55678 Lampos (3291 T-1),1.0,11.0,2.0,4.0,1.0,2.0,?,?,?,4.0,6.0,4.0,8.0,10.0,?,?,?,5,"(0.0119, 0.0232]",0.0119,0.0232,"(0.14, 0.152]",0.14,0.152,"(0.119, 0.172]",0.11900000000000001,0.172,"(1.766, 3.096]",1.766,3.096,"(8.002, 13.201]",8.002,13.200999999999999,"(0.0483, 0.06]",0.0483,0.06,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.294, 1.405]",1.294,1.405,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.245, 0.267]",0.245,0.267,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,1971FV1,LamposSub,,
 56968 (2000 SA92),4.0,6.0,4.0,3.0,3.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,5,"(0.0458, 0.0571]",0.0458,0.0571,"(0.0779, 0.0903]",0.0779,0.0903,"(0.226, 0.28]",0.226,0.28,"(0.436, 1.766]",0.436,1.766,"(18.4, 23.599]",18.4,23.599,"(0.06, 0.0717]",0.06,0.0717,"(0.125, 0.148]",0.125,0.14800000000000002,"(0.127, 0.152]",0.127,0.152,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterPatroclus,-,-,D,Fornasier2007
 56976 (2000 SS161),3.0,4.0,3.0,3.0,2.0,6.0,5.0,6.0,?,3.0,7.0,3.0,6.0,9.0,?,?,?,5,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0532, 0.0655]",0.0532,0.0655,"(0.172, 0.226]",0.172,0.226,"(0.436, 1.766]",0.436,1.766,"(13.201, 18.4]",13.200999999999999,18.4,"(0.095, 0.107]",0.095,0.107,"(0.171, 0.194]",0.171,0.194,"(0.177, 0.202]",0.177,0.202,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.201, 0.223]",0.201,0.223,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Phereclos,PhereclosSub,D,Hasselmann2012
 57714 (2001 UY124),3.0,5.0,4.0,3.0,3.0,2.0,1.0,2.0,?,4.0,6.0,4.0,7.0,10.0,?,?,?,5,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0655, 0.0779]",0.0655,0.0779,"(0.226, 0.28]",0.226,0.28,"(0.436, 1.766]",0.436,1.766,"(18.4, 23.599]",18.4,23.599,"(0.0483, 0.06]",0.0483,0.06,"(0.0789, 0.102]",0.0789,0.102,"(0.0776, 0.102]",0.0776,0.102,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.294, 1.405]",1.294,1.405,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.223, 0.245]",0.223,0.245,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,1989TX11,-,,
 58084 Hiketaon (1197 T-3),3.0,8.0,2.0,4.0,2.0,?,?,?,?,4.0,8.0,4.0,7.0,10.0,?,?,?,5,"(0.0345, 0.0458]",0.0345,0.0458,"(0.103, 0.115]",0.10300000000000001,0.115,"(0.119, 0.172]",0.11900000000000001,0.172,"(1.766, 3.096]",1.766,3.096,"(13.201, 18.4]",13.200999999999999,18.4,-,-,-,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.515, 1.626]",1.515,1.626,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.223, 0.245]",0.223,0.245,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,-,-,,
 62426 (2000 SX186),1.0,7.0,9.0,1.0,1.0,2.0,2.0,3.0,?,?,?,?,?,?,?,?,?,5,"(0.0119, 0.0232]",0.0119,0.0232,"(0.0903, 0.103]",0.0903,0.10300000000000001,"(0.495, 0.549]",0.495,0.5489999999999999,"(-2.225, -0.895]",-2.225,-0.895,"(8.002, 13.201]",8.002,13.200999999999999,"(0.0483, 0.06]",0.0483,0.06,"(0.102, 0.125]",0.102,0.125,"(0.102, 0.127]",0.102,0.127,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Memnon,MemnonSub,,
 62692 (2000 TE24),5.0,2.0,6.0,3.0,4.0,6.0,?,?,?,3.0,11.0,4.0,7.0,10.0,?,?,?,5,"(0.0571, 0.0684]",0.0571,0.0684,"(0.0284, 0.0408]",0.0284,0.0408,"(0.334, 0.387]",0.33399999999999996,0.387,"(0.436, 1.766]",0.436,1.766,"(23.599, 28.797]",23.599,28.796999999999997,"(0.095, 0.107]",0.095,0.107,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.847, 1.958]",1.847,1.958,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.223, 0.245]",0.223,0.245,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,-,-,,
 63955 (2001 SP65),3.0,8.0,6.0,3.0,3.0,1.0,?,?,?,5.0,7.0,5.0,6.0,10.0,?,?,?,5,"(0.0345, 0.0458]",0.0345,0.0458,"(0.103, 0.115]",0.10300000000000001,0.115,"(0.334, 0.387]",0.33399999999999996,0.387,"(0.436, 1.766]",0.436,1.766,"(18.4, 23.599]",18.4,23.599,"(0.0367, 0.0483]",0.0367,0.0483,-,-,-,-,-,-,-,-,-,"(0.857, 0.926]",0.857,0.926,"(1.405, 1.515]",1.405,1.515,"(0.633, 0.7]",0.633,0.7,"(0.201, 0.223]",0.201,0.223,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,-,-,D,Hasselmann2012
 73795 (1995 FH8),3.0,8.0,6.0,3.0,3.0,4.0,?,?,?,3.0,6.0,4.0,8.0,10.0,7.0,5.0,6.0,5,"(0.0345, 0.0458]",0.0345,0.0458,"(0.103, 0.115]",0.10300000000000001,0.115,"(0.334, 0.387]",0.33399999999999996,0.387,"(0.436, 1.766]",0.436,1.766,"(18.4, 23.599]",18.4,23.599,"(0.0717, 0.0833]",0.0717,0.0833,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.294, 1.405]",1.294,1.405,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.245, 0.267]",0.245,0.267,"(0.117, 0.183]",0.117,0.183,"(0.351, 0.398]",0.35100000000000003,0.398,"(0.669, 0.789]",0.669,0.789,"(0.279, 0.381]",0.279,0.381,GreaterPatroclus,-,-,,
 76826 (2000 SW131),0.0,2.0,7.0,1.0,0.0,6.0,?,?,?,4.0,6.0,4.0,10.0,10.0,?,?,?,5,"(0.000442, 0.0119]",0.000442,0.0119,"(0.0284, 0.0408]",0.0284,0.0408,"(0.387, 0.441]",0.387,0.441,"(-2.225, -0.895]",-2.225,-0.895,"(2.731, 8.002]",2.7310000000000003,8.002,"(0.095, 0.107]",0.095,0.107,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.294, 1.405]",1.294,1.405,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.29, 0.312]",0.29,0.312,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,-,-,,
 76837 (2000 SL316),0.0,5.0,6.0,2.0,0.0,3.0,?,?,?,4.0,7.0,4.0,8.0,11.0,?,?,?,5,"(0.000442, 0.0119]",0.000442,0.0119,"(0.0655, 0.0779]",0.0655,0.0779,"(0.334, 0.387]",0.33399999999999996,0.387,"(-0.895, 0.436]",-0.895,0.436,"(2.731, 8.002]",2.7310000000000003,8.002,"(0.06, 0.0717]",0.06,0.0717,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.405, 1.515]",1.405,1.515,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.245, 0.267]",0.245,0.267,"(0.183, 0.25]",0.183,0.25,-,-,-,-,-,-,-,-,-,GreaterPatroclus,-,-,,
 76867 (2000 YM5),5.0,2.0,8.0,2.0,4.0,5.0,4.0,5.0,10.0,?,?,?,?,?,?,?,?,5,"(0.0571, 0.0684]",0.0571,0.0684,"(0.0284, 0.0408]",0.0284,0.0408,"(0.441, 0.495]",0.441,0.495,"(-0.895, 0.436]",-0.895,0.436,"(23.599, 28.797]",23.599,28.796999999999997,"(0.0833, 0.095]",0.0833,0.095,"(0.148, 0.171]",0.14800000000000002,0.171,"(0.152, 0.177]",0.152,0.177,"(17.836, 18.108]",17.836,18.108,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Troilus,-,,
 80119 (1999 RY138),0.0,7.0,9.0,1.0,1.0,2.0,2.0,3.0,?,3.0,8.0,3.0,8.0,10.0,?,?,?,5,"(0.000442, 0.0119]",0.000442,0.0119,"(0.0903, 0.103]",0.0903,0.10300000000000001,"(0.495, 0.549]",0.495,0.5489999999999999,"(-2.225, -0.895]",-2.225,-0.895,"(8.002, 13.201]",8.002,13.200999999999999,"(0.0483, 0.06]",0.0483,0.06,"(0.102, 0.125]",0.102,0.125,"(0.102, 0.127]",0.102,0.127,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.515, 1.626]",1.515,1.626,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.245, 0.267]",0.245,0.267,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Memnon,MemnonSub,D,Hasselmann2012
 99311 (2001 SQ282),4.0,6.0,4.0,4.0,4.0,3.0,?,?,?,3.0,5.0,3.0,10.0,10.0,?,?,?,5,"(0.0458, 0.0571]",0.0458,0.0571,"(0.0779, 0.0903]",0.0779,0.0903,"(0.226, 0.28]",0.226,0.28,"(1.766, 3.096]",1.766,3.096,"(23.599, 28.797]",23.599,28.796999999999997,"(0.06, 0.0717]",0.06,0.0717,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.183, 1.294]",1.183,1.294,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.29, 0.312]",0.29,0.312,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,-,-,,
 99328 (2001 UY123),1.0,7.0,4.0,3.0,1.0,7.0,7.0,8.0,?,3.0,7.0,3.0,5.0,9.0,?,?,?,5,"(0.0119, 0.0232]",0.0119,0.0232,"(0.0903, 0.103]",0.0903,0.10300000000000001,"(0.226, 0.28]",0.226,0.28,"(0.436, 1.766]",0.436,1.766,"(8.002, 13.201]",8.002,13.200999999999999,"(0.107, 0.118]",0.107,0.118,"(0.217, 0.239]",0.217,0.239,"(0.226, 0.251]",0.226,0.251,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.179, 0.201]",0.179,0.201,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterPatroclus,1971FV1,1971FV1Sub,D,Fornasier2007
105746 (2000 SP92),5.0,4.0,6.0,3.0,4.0,4.0,?,?,?,5.0,6.0,5.0,7.0,10.0,?,?,?,5,"(0.0571, 0.0684]",0.0571,0.0684,"(0.0532, 0.0655]",0.0532,0.0655,"(0.334, 0.387]",0.33399999999999996,0.387,"(0.436, 1.766]",0.436,1.766,"(23.599, 28.797]",23.599,28.796999999999997,"(0.0717, 0.0833]",0.0717,0.0833,-,-,-,-,-,-,-,-,-,"(0.857, 0.926]",0.857,0.926,"(1.294, 1.405]",1.294,1.405,"(0.633, 0.7]",0.633,0.7,"(0.223, 0.245]",0.223,0.245,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,-,-,,
105808 (2000 SZ135),4.0,4.0,10.0,1.0,4.0,3.0,?,?,?,5.0,7.0,5.0,6.0,10.0,?,?,?,5,"(0.0458, 0.0571]",0.0458,0.0571,"(0.0532, 0.0655]",0.0532,0.0655,"(0.549, 0.602]",0.5489999999999999,0.602,"(-2.225, -0.895]",-2.225,-0.895,"(23.599, 28.797]",23.599,28.796999999999997,"(0.06, 0.0717]",0.06,0.0717,-,-,-,-,-,-,-,-,-,"(0.857, 0.926]",0.857,0.926,"(1.405, 1.515]",1.405,1.515,"(0.633, 0.7]",0.633,0.7,"(0.201, 0.223]",0.201,0.223,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Memnon,AmphiosSub,D,Hasselmann2012
105896 (2000 SG187),4.0,6.0,3.0,3.0,3.0,9.0,?,?,?,3.0,7.0,3.0,4.0,10.0,?,?,?,5,"(0.0458, 0.0571]",0.0458,0.0571,"(0.0779, 0.0903]",0.0779,0.0903,"(0.172, 0.226]",0.172,0.226,"(0.436, 1.766]",0.436,1.766,"(18.4, 23.599]",18.4,23.599,"(0.13, 0.142]",0.13,0.142,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.157, 0.179]",0.157,0.179,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,-,-,,
106060 (2000 SS316),2.0,2.0,5.0,2.0,2.0,4.0,?,?,?,5.0,5.0,5.0,5.0,13.0,?,?,?,5,"(0.0232, 0.0345]",0.0232,0.0345,"(0.0284, 0.0408]",0.0284,0.0408,"(0.28, 0.334]",0.28,0.33399999999999996,"(-0.895, 0.436]",-0.895,0.436,"(13.201, 18.4]",13.200999999999999,18.4,"(0.0717, 0.0833]",0.0717,0.0833,-,-,-,-,-,-,-,-,-,"(0.857, 0.926]",0.857,0.926,"(1.183, 1.294]",1.183,1.294,"(0.633, 0.7]",0.633,0.7,"(0.179, 0.201]",0.179,0.201,"(0.317, 0.383]",0.317,0.383,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Memnon,-,,
110380 (2001 SO343),1.0,9.0,6.0,3.0,1.0,7.0,?,?,?,3.0,5.0,3.0,10.0,11.0,5.0,4.0,?,5,"(0.0119, 0.0232]",0.0119,0.0232,"(0.115, 0.127]",0.115,0.127,"(0.334, 0.387]",0.33399999999999996,0.387,"(0.436, 1.766]",0.436,1.766,"(8.002, 13.201]",8.002,13.200999999999999,"(0.107, 0.118]",0.107,0.118,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.183, 1.294]",1.183,1.294,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.29, 0.312]",0.29,0.312,"(0.183, 0.25]",0.183,0.25,"(0.257, 0.304]",0.257,0.304,"(0.549, 0.669]",0.5489999999999999,0.669,-,-,-,GreaterPatroclus,1971FV1,1971FV1Sub,,
110832 (2001 UA58),2.0,2.0,0.0,3.0,1.0,3.0,?,?,?,5.0,8.0,5.0,7.0,9.0,?,?,?,5,"(0.0232, 0.0345]",0.0232,0.0345,"(0.0284, 0.0408]",0.0284,0.0408,"(0.0102, 0.0648]",0.0102,0.0648,"(0.436, 1.766]",0.436,1.766,"(8.002, 13.201]",8.002,13.200999999999999,"(0.06, 0.0717]",0.06,0.0717,-,-,-,-,-,-,-,-,-,"(0.857, 0.926]",0.857,0.926,"(1.515, 1.626]",1.515,1.626,"(0.633, 0.7]",0.633,0.7,"(0.223, 0.245]",0.223,0.245,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Phereclos,PhereclosSub,,
117447 (2005 AX46),4.0,0.0,8.0,1.0,3.0,1.0,?,?,?,3.0,6.0,3.0,2.0,9.0,?,?,?,5,"(0.0458, 0.0571]",0.0458,0.0571,"(0.00351, 0.0161]",0.00351,0.0161,"(0.441, 0.495]",0.441,0.495,"(-2.225, -0.895]",-2.225,-0.895,"(18.4, 23.599]",18.4,23.599,"(0.0367, 0.0483]",0.0367,0.0483,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.294, 1.405]",1.294,1.405,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.113, 0.135]",0.113,0.135,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Troilus,TroilusSub,,
119528 (2001 US179),2.0,6.0,4.0,3.0,2.0,2.0,?,?,?,5.0,8.0,5.0,8.0,10.0,?,?,?,5,"(0.0232, 0.0345]",0.0232,0.0345,"(0.0779, 0.0903]",0.0779,0.0903,"(0.226, 0.28]",0.226,0.28,"(0.436, 1.766]",0.436,1.766,"(13.201, 18.4]",13.200999999999999,18.4,"(0.0483, 0.06]",0.0483,0.06,-,-,-,-,-,-,-,-,-,"(0.857, 0.926]",0.857,0.926,"(1.515, 1.626]",1.515,1.626,"(0.633, 0.7]",0.633,0.7,"(0.245, 0.267]",0.245,0.267,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,-,-,,
120454 (1988 SJ2),4.0,1.0,4.0,3.0,4.0,0.0,?,?,?,4.0,6.0,5.0,9.0,11.0,?,?,?,5,"(0.0458, 0.0571]",0.0458,0.0571,"(0.0161, 0.0284]",0.0161,0.0284,"(0.226, 0.28]",0.226,0.28,"(0.436, 1.766]",0.436,1.766,"(23.599, 28.797]",23.599,28.796999999999997,"(0.0248, 0.0367]",0.0248,0.0367,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.294, 1.405]",1.294,1.405,"(0.633, 0.7]",0.633,0.7,"(0.267, 0.29]",0.267,0.29,"(0.183, 0.25]",0.183,0.25,-,-,-,-,-,-,-,-,-,GreaterPatroclus,-,-,,
122391 (2000 QZ75),1.0,8.0,4.0,3.0,1.0,?,?,?,?,6.0,7.0,6.0,6.0,10.0,?,?,?,5,"(0.0119, 0.0232]",0.0119,0.0232,"(0.103, 0.115]",0.10300000000000001,0.115,"(0.226, 0.28]",0.226,0.28,"(0.436, 1.766]",0.436,1.766,"(8.002, 13.201]",8.002,13.200999999999999,-,-,-,-,-,-,-,-,-,-,-,-,"(0.926, 0.995]",0.926,0.995,"(1.405, 1.515]",1.405,1.515,"(0.7, 0.767]",0.7,0.767,"(0.201, 0.223]",0.201,0.223,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,1971FV1,1971FV1Sub,,
122460 (2000 QB146),0.0,4.0,5.0,2.0,0.0,?,?,?,?,4.0,6.0,4.0,10.0,10.0,?,?,?,5,"(0.000442, 0.0119]",0.000442,0.0119,"(0.0532, 0.0655]",0.0532,0.0655,"(0.28, 0.334]",0.28,0.33399999999999996,"(-0.895, 0.436]",-0.895,0.436,"(2.731, 8.002]",2.7310000000000003,8.002,-,-,-,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.294, 1.405]",1.294,1.405,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.29, 0.312]",0.29,0.312,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,-,-,,
122581 (2000 RJ24),5.0,4.0,3.0,3.0,4.0,7.0,?,?,?,?,?,?,?,?,5.0,1.0,3.0,5,"(0.0571, 0.0684]",0.0571,0.0684,"(0.0532, 0.0655]",0.0532,0.0655,"(0.172, 0.226]",0.172,0.226,"(0.436, 1.766]",0.436,1.766,"(23.599, 28.797]",23.599,28.796999999999997,"(0.107, 0.118]",0.107,0.118,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.257, 0.304]",0.257,0.304,"(0.189, 0.309]",0.189,0.309,"(-0.0266, 0.0753]",-0.0266,0.0753,GreaterPatroclus,-,-,,
122592 (2000 RE29),4.0,2.0,8.0,2.0,4.0,?,?,?,?,3.0,7.0,3.0,11.0,10.0,?,?,?,5,"(0.0458, 0.0571]",0.0458,0.0571,"(0.0284, 0.0408]",0.0284,0.0408,"(0.441, 0.495]",0.441,0.495,"(-0.895, 0.436]",-0.895,0.436,"(23.599, 28.797]",23.599,28.796999999999997,-,-,-,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.312, 0.334]",0.312,0.334,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Troilus,-,,
