full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
  7152 Euneus (1973 SH1),4.0,1.0,0.0,4.0,4.0,5.0,3.0,4.0,11.0,?,?,?,?,?,?,?,?,4,"(0.0458, 0.0571]",0.0458,0.0571,"(0.0161, 0.0284]",0.0161,0.0284,"(0.0102, 0.0648]",0.0102,0.0648,"(1.766, 3.096]",1.766,3.096,"(23.599, 28.797]",23.599,28.797,"(0.0833, 0.095]",0.0833,0.095,"(0.125, 0.148]",0.125,0.14800000000000002,"(0.127, 0.152]",0.127,0.152,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,,,,,,,,,,GreaterTelamon,Kalchas,-,X,Bendjoya2004
  7214 Anticlus (1973 SM1),9.0,0.0,4.0,7.0,9.0,7.0,7.0,7.0,?,3.0,7.0,3.0,4.0,9.0,?,?,?,4,"(0.102, 0.114]",0.102,0.114,"(0.00351, 0.0161]",0.00351,0.0161,"(0.226, 0.28]",0.226,0.28,"(5.757, 7.087]",5.7570000000000014,7.0870000000000015,"(49.592, 54.791]",49.592,54.791,"(0.107, 0.118]",0.107,0.118,"(0.217, 0.239]",0.217,0.239,"(0.202, 0.226]",0.202,0.226,,,,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.157, 0.179]",0.157,0.179,"(0.05, 0.117]",0.05,0.117,,,,,,,,,,GreaterDiomedes,Lycomedes,-,,
  7352 (1994 CO),8.0,3.0,2.0,6.0,7.0,5.0,5.0,6.0,9.0,3.0,9.0,3.0,6.0,9.0,5.0,3.0,?,5,"(0.0911, 0.102]",0.0911,0.102,"(0.0408, 0.0532]",0.0408,0.0532,"(0.119, 0.172]",0.119,0.172,"(4.427, 5.757]",4.427,5.7570000000000014,"(39.195, 44.393]",39.195,44.393,"(0.0833, 0.095]",0.0833,0.095,"(0.171, 0.194]",0.171,0.194,"(0.177, 0.202]",0.177,0.202,"(17.564, 17.836]",17.564,17.836,"(0.718, 0.787]",0.718,0.787,"(1.626, 1.737]",1.626,1.737,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.201, 0.223]",0.201,0.223,"(0.05, 0.117]",0.05,0.117,"(0.257, 0.304]",0.257,0.304,"(0.429, 0.549]",0.429,0.5489999999999999,,,,GreaterAneas,1994CO,-,D,Bendjoya2004
  7543 Prylis (1973 SY),6.0,2.0,4.0,4.0,5.0,2.0,4.0,4.0,11.0,?,?,?,?,?,?,?,?,4,"(0.0684, 0.0798]",0.0684,0.0798,"(0.0284, 0.0408]",0.0284,0.0408,"(0.226, 0.28]",0.226,0.28,"(1.766, 3.096]",1.766,3.096,"(28.797, 33.996]",28.797,33.996,"(0.0483, 0.06]",0.0483,0.06,"(0.148, 0.171]",0.14800000000000002,0.171,"(0.127, 0.152]",0.127,0.152,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,,,,,,,,,,GreaterTelamon,Telamon,-,,
  7641 (1986 TT6),1.0,2.0,10.0,1.0,0.0,3.0,3.0,5.0,?,4.0,7.0,4.0,7.0,10.0,?,?,?,4,"(0.0119, 0.0232]",0.0119,0.0232,"(0.0284, 0.0408]",0.0284,0.0408,"(0.549, 0.602]",0.5489999999999999,0.602,"(-2.225, -0.895]",-2.225,-0.895,"(2.731, 8.002]",2.7310000000000003,8.002,"(0.06, 0.0717]",0.06,0.0717,"(0.125, 0.148]",0.125,0.14800000000000002,"(0.152, 0.177]",0.152,0.177,,,,"(0.787, 0.857]",0.787,0.857,"(1.405, 1.515]",1.405,1.515,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.223, 0.245]",0.223,0.245,"(0.117, 0.183]",0.117,0.183,,,,,,,,,,-,Stentor,-,Neg,Bendjoya2004
  7815 Dolon (1987 QN),7.0,3.0,5.0,4.0,6.0,5.0,5.0,6.0,10.0,3.0,8.0,3.0,5.0,10.0,?,?,?,5,"(0.0798, 0.0911]",0.0798,0.0911,"(0.0408, 0.0532]",0.0408,0.0532,"(0.28, 0.334]",0.28,0.334,"(1.766, 3.096]",1.766,3.096,"(33.996, 39.195]",33.996,39.195,"(0.0833, 0.095]",0.0833,0.095,"(0.171, 0.194]",0.171,0.194,"(0.177, 0.202]",0.177,0.202,"(17.836, 18.108]",17.836,18.108,"(0.718, 0.787]",0.718,0.787,"(1.515, 1.626]",1.515,1.626,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.179, 0.201]",0.179,0.201,"(0.117, 0.183]",0.117,0.183,,,,,,,,,,-,Dolon,DolonSub,,
  8060 Anius (1973 SD1),7.0,4.0,2.0,6.0,6.0,2.0,1.0,2.0,?,?,?,?,?,?,?,?,?,4,"(0.0798, 0.0911]",0.0798,0.0911,"(0.0532, 0.0655]",0.0532,0.0655,"(0.119, 0.172]",0.119,0.172,"(4.427, 5.757]",4.427,5.7570000000000014,"(33.996, 39.195]",33.996,39.195,"(0.0483, 0.06]",0.0483,0.06,"(0.0789, 0.102]",0.0789,0.102,"(0.0776, 0.102]",0.0776,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Eurybates,AniusSub,,
  8125 Tyndareus (5493 T-2),9.0,3.0,4.0,7.0,9.0,8.0,8.0,9.0,13.0,?,?,?,?,?,?,?,?,4,"(0.102, 0.114]",0.102,0.114,"(0.0408, 0.0532]",0.0408,0.0532,"(0.226, 0.28]",0.226,0.28,"(5.757, 7.087]",5.7570000000000014,7.0870000000000015,"(49.592, 54.791]",49.592,54.791,"(0.118, 0.13]",0.118,0.13,"(0.239, 0.262]",0.239,0.262,"(0.251, 0.276]",0.251,0.276,"(18.653, 18.925]",18.653,18.925,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,-,-,,
  8241 Agrius (1973 SE1),8.0,7.0,1.0,7.0,8.0,5.0,5.0,5.0,?,3.0,7.0,3.0,4.0,10.0,?,?,?,4,"(0.0911, 0.102]",0.0911,0.102,"(0.0903, 0.103]",0.0903,0.103,"(0.0648, 0.119]",0.0648,0.119,"(5.757, 7.087]",5.7570000000000014,7.0870000000000015,"(44.393, 49.592]",44.393,49.592,"(0.0833, 0.095]",0.0833,0.095,"(0.171, 0.194]",0.171,0.194,"(0.152, 0.177]",0.152,0.177,,,,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.157, 0.179]",0.157,0.179,"(0.117, 0.183]",0.117,0.183,,,,,,,,,,GreaterDiomedes,Philoctetes,AndraimonSub,,
  8317 Eurysaces (4523 P-L),10.0,5.0,0.0,8.0,9.0,4.0,4.0,4.0,?,?,?,?,?,?,?,?,?,4,"(0.114, 0.125]",0.114,0.125,"(0.0655, 0.0779]",0.0655,0.0779,"(0.0102, 0.0648]",0.0102,0.0648,"(7.087, 8.417]",7.0870000000000015,8.417,"(49.592, 54.791]",49.592,54.791,"(0.0717, 0.0833]",0.0717,0.0833,"(0.148, 0.171]",0.14800000000000002,0.171,"(0.127, 0.152]",0.127,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterHektor,Thersites,-,,
  9023 Mnesthus (1988 RG1),6.0,1.0,7.0,3.0,5.0,4.0,3.0,4.0,10.0,?,?,?,?,?,?,?,?,5,"(0.0684, 0.0798]",0.0684,0.0798,"(0.0161, 0.0284]",0.0161,0.0284,"(0.387, 0.441]",0.387,0.441,"(0.436, 1.766]",0.436,1.766,"(28.797, 33.996]",28.797,33.996,"(0.0717, 0.0833]",0.0717,0.0833,"(0.125, 0.148]",0.125,0.14800000000000002,"(0.127, 0.152]",0.127,0.152,"(17.836, 18.108]",17.836,18.108,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Cebriones,-,,
  9030 (1989 UX5),11.0,4.0,0.0,11.0,11.0,3.0,5.0,5.0,?,4.0,6.0,4.0,7.0,11.0,?,?,?,5,"(0.125, 0.136]",0.125,0.136,"(0.0532, 0.0655]",0.0532,0.0655,"(0.0102, 0.0648]",0.0102,0.0648,"(11.078, 12.408]",11.078,12.408,"(59.99, 65.188]",59.99,65.188,"(0.06, 0.0717]",0.06,0.0717,"(0.171, 0.194]",0.171,0.194,"(0.152, 0.177]",0.152,0.177,,,,"(0.787, 0.857]",0.787,0.857,"(1.294, 1.405]",1.294,1.405,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.223, 0.245]",0.223,0.245,"(0.183, 0.25]",0.183,0.25,,,,,,,,,,GreaterAstyanax,Astyanax,1989UX5Sub,D,Fornasier2007
  9142 Rhesus (5191 T-3),6.0,6.0,3.0,4.0,5.0,3.0,3.0,3.0,13.0,3.0,7.0,3.0,6.0,10.0,?,?,?,5,"(0.0684, 0.0798]",0.0684,0.0798,"(0.0779, 0.0903]",0.0779,0.0903,"(0.172, 0.226]",0.172,0.226,"(1.766, 3.096]",1.766,3.096,"(28.797, 33.996]",28.797,33.996,"(0.06, 0.0717]",0.06,0.0717,"(0.125, 0.148]",0.125,0.14800000000000002,"(0.102, 0.127]",0.102,0.127,"(18.653, 18.925]",18.653,18.925,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.201, 0.223]",0.201,0.223,"(0.117, 0.183]",0.117,0.183,,,,,,,,,,-,-,-,,
  9430 Erichthonios (1996 HU10),6.0,2.0,0.0,4.0,5.0,4.0,4.0,5.0,?,4.0,8.0,4.0,10.0,10.0,?,?,?,5,"(0.0684, 0.0798]",0.0684,0.0798,"(0.0284, 0.0408]",0.0284,0.0408,"(0.0102, 0.0648]",0.0102,0.0648,"(1.766, 3.096]",1.766,3.096,"(28.797, 33.996]",28.797,33.996,"(0.0717, 0.0833]",0.0717,0.0833,"(0.148, 0.171]",0.14800000000000002,0.171,"(0.152, 0.177]",0.152,0.177,,,,"(0.787, 0.857]",0.787,0.857,"(1.515, 1.626]",1.515,1.626,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.29, 0.312]",0.29,0.312,"(0.117, 0.183]",0.117,0.183,,,,,,,,,,-,Dolon,ErichthoniosSub,D,Fornasier2004
  9431 (1996 PS1),7.0,4.0,6.0,5.0,7.0,4.0,5.0,5.0,13.0,?,?,?,?,?,?,?,?,4,"(0.0798, 0.0911]",0.0798,0.0911,"(0.0532, 0.0655]",0.0532,0.0655,"(0.334, 0.387]",0.334,0.387,"(3.096, 4.427]",3.096,4.427,"(39.195, 44.393]",39.195,44.393,"(0.0717, 0.0833]",0.0717,0.0833,"(0.171, 0.194]",0.171,0.194,"(0.152, 0.177]",0.152,0.177,"(18.653, 18.925]",18.653,18.925,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAjax,Ajax,HieraSub,,
  9590 (1991 DK1),9.0,6.0,1.0,7.0,8.0,?,?,?,?,2.0,7.0,3.0,7.0,10.0,?,?,?,4,"(0.102, 0.114]",0.102,0.114,"(0.0779, 0.0903]",0.0779,0.0903,"(0.0648, 0.119]",0.0648,0.119,"(5.757, 7.087]",5.7570000000000014,7.0870000000000015,"(44.393, 49.592]",44.393,49.592,,,,,,,,,,,,,"(0.649, 0.718]",0.649,0.718,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.223, 0.245]",0.223,0.245,"(0.117, 0.183]",0.117,0.183,,,,,,,,,,GreaterDiomedes,Philoctetes,AndraimonSub,D,Hasselmann2012
  9694 Lycomedes (6581 P-L),12.0,0.0,1.0,11.0,11.0,6.0,7.0,7.0,11.0,?,?,?,?,?,?,?,?,4,"(0.136, 0.148]",0.136,0.14800000000000002,"(0.00351, 0.0161]",0.00351,0.0161,"(0.0648, 0.119]",0.0648,0.119,"(11.078, 12.408]",11.078,12.408,"(59.99, 65.188]",59.99,65.188,"(0.095, 0.107]",0.095,0.107,"(0.217, 0.239]",0.217,0.239,"(0.202, 0.226]",0.202,0.226,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Lycomedes,-,,
  9712 Nauplius (1973 SO1),1.0,6.0,2.0,3.0,0.0,4.0,2.0,3.0,?,?,?,?,?,?,?,?,?,4,"(0.0119, 0.0232]",0.0119,0.0232,"(0.0779, 0.0903]",0.0779,0.0903,"(0.119, 0.172]",0.119,0.172,"(0.436, 1.766]",0.436,1.766,"(2.731, 8.002]",2.7310000000000003,8.002,"(0.0717, 0.0833]",0.0717,0.0833,"(0.102, 0.125]",0.102,0.125,"(0.102, 0.127]",0.102,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Halitherses,-,,
  9713 Oceax (1973 SP1),3.0,2.0,0.0,3.0,3.0,12.0,12.0,12.0,?,?,?,?,?,?,?,?,?,4,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0284, 0.0408]",0.0284,0.0408,"(0.0102, 0.0648]",0.0102,0.0648,"(0.436, 1.766]",0.436,1.766,"(18.4, 23.599]",18.4,23.599,"(0.165, 0.177]",0.165,0.177,"(0.331, 0.354]",0.331,0.354,"(0.326, 0.35]",0.326,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterOdysseus,Odysseus,-,,
  9799 (1996 RJ),1.0,3.0,9.0,1.0,1.0,2.0,2.0,3.0,9.0,?,?,?,?,?,?,?,?,4,"(0.0119, 0.0232]",0.0119,0.0232,"(0.0408, 0.0532]",0.0408,0.0532,"(0.495, 0.549]",0.495,0.5489999999999999,"(-2.225, -0.895]",-2.225,-0.895,"(8.002, 13.201]",8.002,13.201,"(0.0483, 0.06]",0.0483,0.06,"(0.102, 0.125]",0.102,0.125,"(0.102, 0.127]",0.102,0.127,"(17.564, 17.836]",17.564,17.836,,,,,,,,,,,,,,,,,,,,,,,,,-,Stentor,-,,
  9807 (1997 SJ4),0.0,8.0,1.0,3.0,0.0,5.0,5.0,5.0,?,?,?,?,?,?,?,?,?,4,"(0.000442, 0.0119]",0.000442,0.0119,"(0.103, 0.115]",0.103,0.115,"(0.0648, 0.119]",0.0648,0.119,"(0.436, 1.766]",0.436,1.766,"(2.731, 8.002]",2.7310000000000003,8.002,"(0.0833, 0.095]",0.0833,0.095,"(0.171, 0.194]",0.171,0.194,"(0.152, 0.177]",0.152,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Halitherses,-,,
  9817 Thersander (6540 P-L),8.0,2.0,2.0,5.0,6.0,6.0,6.0,7.0,?,?,?,?,?,?,?,?,?,4,"(0.0911, 0.102]",0.0911,0.102,"(0.0284, 0.0408]",0.0284,0.0408,"(0.119, 0.172]",0.119,0.172,"(3.096, 4.427]",3.096,4.427,"(33.996, 39.195]",33.996,39.195,"(0.095, 0.107]",0.095,0.107,"(0.194, 0.217]",0.194,0.217,"(0.202, 0.226]",0.202,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Thersander,-,,
  9818 Eurymachos (6591 P-L),6.0,3.0,2.0,4.0,5.0,5.0,5.0,6.0,?,2.0,8.0,2.0,4.0,9.0,?,?,?,4,"(0.0684, 0.0798]",0.0684,0.0798,"(0.0408, 0.0532]",0.0408,0.0532,"(0.119, 0.172]",0.119,0.172,"(1.766, 3.096]",1.766,3.096,"(28.797, 33.996]",28.797,33.996,"(0.0833, 0.095]",0.0833,0.095,"(0.171, 0.194]",0.171,0.194,"(0.177, 0.202]",0.177,0.202,,,,"(0.649, 0.718]",0.649,0.718,"(1.515, 1.626]",1.515,1.626,"(0.433, 0.5]",0.433,0.5,"(0.157, 0.179]",0.157,0.179,"(0.05, 0.117]",0.05,0.117,,,,,,,,,,-,-,-,X,Fornasier2008
  9857 (1991 EN),7.0,5.0,6.0,5.0,7.0,2.0,1.0,2.0,10.0,?,?,?,?,?,?,?,?,4,"(0.0798, 0.0911]",0.0798,0.0911,"(0.0655, 0.0779]",0.0655,0.0779,"(0.334, 0.387]",0.334,0.387,"(3.096, 4.427]",3.096,4.427,"(39.195, 44.393]",39.195,44.393,"(0.0483, 0.06]",0.0483,0.06,"(0.0789, 0.102]",0.0789,0.102,"(0.0776, 0.102]",0.0776,0.102,"(17.836, 18.108]",17.836,18.108,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAjax,Ajax,AjaxSub,,
 10247 Amphiaraos (6629 P-L),13.0,3.0,1.0,14.0,13.0,6.0,6.0,6.0,?,3.0,7.0,3.0,7.0,9.0,?,?,?,4,"(0.148, 0.159]",0.14800000000000002,0.159,"(0.0408, 0.0532]",0.0408,0.0532,"(0.0648, 0.119]",0.0648,0.119,"(15.069, 16.399]",15.069,16.399,"(70.387, 75.586]",70.387,75.586,"(0.095, 0.107]",0.095,0.107,"(0.194, 0.217]",0.194,0.217,"(0.177, 0.202]",0.177,0.202,,,,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.223, 0.245]",0.223,0.245,"(0.05, 0.117]",0.05,0.117,,,,,,,,,,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
 10664 Phemios (5187 T-2),9.0,3.0,2.0,7.0,8.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,4,"(0.102, 0.114]",0.102,0.114,"(0.0408, 0.0532]",0.0408,0.0532,"(0.119, 0.172]",0.119,0.172,"(5.757, 7.087]",5.7570000000000014,7.0870000000000015,"(44.393, 49.592]",44.393,49.592,"(0.06, 0.0717]",0.06,0.0717,"(0.125, 0.148]",0.125,0.14800000000000002,"(0.127, 0.152]",0.127,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,-,-,,
 10989 Dolios (1973 SL1),4.0,4.0,3.0,4.0,4.0,7.0,7.0,8.0,?,?,?,?,?,?,?,?,?,4,"(0.0458, 0.0571]",0.0458,0.0571,"(0.0532, 0.0655]",0.0532,0.0655,"(0.172, 0.226]",0.172,0.226,"(1.766, 3.096]",1.766,3.096,"(23.599, 28.797]",23.599,28.797,"(0.107, 0.118]",0.107,0.118,"(0.217, 0.239]",0.217,0.239,"(0.226, 0.251]",0.226,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,,
 11089 (1994 CS8),9.0,5.0,1.0,7.0,8.0,4.0,4.0,4.0,12.0,?,?,?,?,?,5.0,3.0,?,5,"(0.102, 0.114]",0.102,0.114,"(0.0655, 0.0779]",0.0655,0.0779,"(0.0648, 0.119]",0.0648,0.119,"(5.757, 7.087]",5.7570000000000014,7.0870000000000015,"(44.393, 49.592]",44.393,49.592,"(0.0717, 0.0833]",0.0717,0.0833,"(0.148, 0.171]",0.14800000000000002,0.171,"(0.127, 0.152]",0.127,0.152,"(18.381, 18.653]",18.381,18.653,,,,,,,,,,,,,,,,"(0.257, 0.304]",0.257,0.304,"(0.429, 0.549]",0.429,0.5489999999999999,,,,-,Anchises,-,X,Fornasier2004
 11252 Laertes (1973 SA2),6.0,1.0,1.0,4.0,5.0,2.0,4.0,5.0,11.0,?,?,?,?,?,?,?,?,4,"(0.0684, 0.0798]",0.0684,0.0798,"(0.0161, 0.0284]",0.0161,0.0284,"(0.0648, 0.119]",0.0648,0.119,"(1.766, 3.096]",1.766,3.096,"(28.797, 33.996]",28.797,33.996,"(0.0483, 0.06]",0.0483,0.06,"(0.148, 0.171]",0.14800000000000002,0.171,"(0.152, 0.177]",0.152,0.177,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,,,,,,,,,,GreaterTelamon,Theoklymenos,-,,
 11273 (1988 RN11),9.0,8.0,0.0,8.0,8.0,?,?,?,?,2.0,8.0,3.0,6.0,9.0,5.0,3.0,?,5,"(0.102, 0.114]",0.102,0.114,"(0.103, 0.115]",0.103,0.115,"(0.0102, 0.0648]",0.0102,0.0648,"(7.087, 8.417]",7.0870000000000015,8.417,"(44.393, 49.592]",44.393,49.592,,,,,,,,,,,,,"(0.649, 0.718]",0.649,0.718,"(1.515, 1.626]",1.515,1.626,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.201, 0.223]",0.201,0.223,"(0.05, 0.117]",0.05,0.117,"(0.257, 0.304]",0.257,0.304,"(0.429, 0.549]",0.429,0.5489999999999999,,,,-,Anchises,-,,
 11275 (1988 SL3),1.0,4.0,7.0,2.0,1.0,4.0,4.0,5.0,?,?,?,?,?,?,?,?,?,5,"(0.0119, 0.0232]",0.0119,0.0232,"(0.0532, 0.0655]",0.0532,0.0655,"(0.387, 0.441]",0.387,0.441,"(-0.895, 0.436]",-0.895,0.436,"(8.002, 13.201]",8.002,13.201,"(0.0717, 0.0833]",0.0717,0.0833,"(0.148, 0.171]",0.14800000000000002,0.171,"(0.152, 0.177]",0.152,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Memnon,AmphiosSub,,
 11351 Leucus (1997 TS25),10.0,1.0,3.0,8.0,9.0,4.0,2.0,3.0,14.0,?,?,?,?,?,?,?,?,4,"(0.114, 0.125]",0.114,0.125,"(0.0161, 0.0284]",0.0161,0.0284,"(0.172, 0.226]",0.172,0.226,"(7.087, 8.417]",7.0870000000000015,8.417,"(49.592, 54.791]",49.592,54.791,"(0.0717, 0.0833]",0.0717,0.0833,"(0.102, 0.125]",0.102,0.125,"(0.102, 0.127]",0.102,0.127,"(18.925, 19.197]",18.925,19.197,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Diomedes,-,D,Fornasier2007
 11395 (1998 XN77),0.0,7.0,7.0,2.0,0.0,1.0,0.0,0.0,9.0,?,?,?,?,?,?,?,?,4,"(0.000442, 0.0119]",0.000442,0.0119,"(0.0903, 0.103]",0.0903,0.103,"(0.387, 0.441]",0.387,0.441,"(-0.895, 0.436]",-0.895,0.436,"(2.731, 8.002]",2.7310000000000003,8.002,"(0.0367, 0.0483]",0.0367,0.0483,"(0.0557, 0.0789]",0.0557,0.0789,"(0.0276, 0.0528]",0.0276,0.0528,"(17.564, 17.836]",17.564,17.836,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAchilles,1991EL,-,,
 11396 (1998 XZ77),1.0,4.0,3.0,2.0,1.0,4.0,3.0,4.0,?,4.0,7.0,4.0,7.0,10.0,?,?,?,4,"(0.0119, 0.0232]",0.0119,0.0232,"(0.0532, 0.0655]",0.0532,0.0655,"(0.172, 0.226]",0.172,0.226,"(-0.895, 0.436]",-0.895,0.436,"(8.002, 13.201]",8.002,13.201,"(0.0717, 0.0833]",0.0717,0.0833,"(0.125, 0.148]",0.125,0.14800000000000002,"(0.127, 0.152]",0.127,0.152,,,,"(0.787, 0.857]",0.787,0.857,"(1.405, 1.515]",1.405,1.515,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.223, 0.245]",0.223,0.245,"(0.117, 0.183]",0.117,0.183,,,,,,,,,,-,Ulysses,-,D,Hasselmann2012
 11397 (1998 XX93),11.0,2.0,6.0,9.0,11.0,4.0,3.0,4.0,?,?,?,?,?,?,6.0,4.0,?,4,"(0.125, 0.136]",0.125,0.136,"(0.0284, 0.0408]",0.0284,0.0408,"(0.334, 0.387]",0.334,0.387,"(8.417, 9.748]",8.417,9.748,"(59.99, 65.188]",59.99,65.188,"(0.0717, 0.0833]",0.0717,0.0833,"(0.125, 0.148]",0.125,0.14800000000000002,"(0.127, 0.152]",0.127,0.152,,,,,,,,,,,,,,,,,,,"(0.304, 0.351]",0.304,0.35100000000000003,"(0.549, 0.669]",0.5489999999999999,0.669,,,,GreaterDiomedes,Diomedes,-,,
 11429 Demodokus (4655 P-L),9.0,1.0,5.0,5.0,7.0,5.0,4.0,5.0,11.0,?,?,?,?,?,?,?,?,4,"(0.102, 0.114]",0.102,0.114,"(0.0161, 0.0284]",0.0161,0.0284,"(0.28, 0.334]",0.28,0.334,"(3.096, 4.427]",3.096,4.427,"(39.195, 44.393]",39.195,44.393,"(0.0833, 0.095]",0.0833,0.095,"(0.148, 0.171]",0.14800000000000002,0.171,"(0.152, 0.177]",0.152,0.177,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,,,,,,,,,,GreaterHektor,Hektor,-,,
 11487 (1988 RG10),5.0,1.0,1.0,4.0,4.0,3.0,2.0,3.0,?,?,?,?,?,?,?,?,?,5,"(0.0571, 0.0684]",0.0571,0.0684,"(0.0161, 0.0284]",0.0161,0.0284,"(0.0648, 0.119]",0.0648,0.119,"(1.766, 3.096]",1.766,3.096,"(23.599, 28.797]",23.599,28.797,"(0.06, 0.0717]",0.06,0.0717,"(0.102, 0.125]",0.102,0.125,"(0.102, 0.127]",0.102,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Asteropaios,1988RS10Sub,,
 11488 (1988 RM11),6.0,3.0,0.0,5.0,6.0,8.0,7.0,8.0,?,4.0,8.0,4.0,6.0,10.0,?,?,?,5,"(0.0684, 0.0798]",0.0684,0.0798,"(0.0408, 0.0532]",0.0408,0.0532,"(0.0102, 0.0648]",0.0102,0.0648,"(3.096, 4.427]",3.096,4.427,"(33.996, 39.195]",33.996,39.195,"(0.118, 0.13]",0.118,0.13,"(0.217, 0.239]",0.217,0.239,"(0.226, 0.251]",0.226,0.251,,,,"(0.787, 0.857]",0.787,0.857,"(1.515, 1.626]",1.515,1.626,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.201, 0.223]",0.201,0.223,"(0.117, 0.183]",0.117,0.183,,,,,,,,,,-,Dolon,ErichthoniosSub,XD,Fornasier2012
 11509 Thersilochos (1990 VL6),2.0,7.0,5.0,3.0,2.0,3.0,3.0,4.0,11.0,?,?,?,?,?,?,?,?,5,"(0.0232, 0.0345]",0.0232,0.0345,"(0.0903, 0.103]",0.0903,0.103,"(0.28, 0.334]",0.28,0.334,"(0.436, 1.766]",0.436,1.766,"(13.201, 18.4]",13.201,18.4,"(0.06, 0.0717]",0.06,0.0717,"(0.125, 0.148]",0.125,0.14800000000000002,"(0.127, 0.152]",0.127,0.152,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,-,-,,
