full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,GreaterClan,Clan,SubClan,tax_c,Tax_ref
 51340 (2000 QJ12),0.1169,0.0342,0.0273,7.60830899971785,51.166612152529495,0.064,?,?,?,0.780000000000001,1.48,0.57,0.239999999999998,0.129999999999999,?,?,?,5,GreaterAstyanax,Astyanax,-,,
 51351 (2000 QO218),0.1141,0.068,0.0406,8.512842833323129,53.3243580726408,?,?,?,?,?,?,?,?,?,0.279426,0.3280195,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,,
 51958 (2001 QJ256),0.129,0.0805,0.3593,10.7478401804181,63.345967783716794,0.072,0.144,0.144,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Astyanax,-,,
 52767 Ophelestes (1998 MW41),0.1065,0.027000000000000003,0.1987,5.17631837518837,43.61334228929461,0.045,?,?,?,0.793333333333334,1.37833333333333,0.583333333333334,0.225,0.156666666666666,?,?,?,5,GreaterAstyanax,Astyanax,OphelestesSub,,
 54596 (2000 QD225),0.1255,0.0416,0.0799,9.346200269616249,57.5031153425546,0.057,?,?,?,0.69,1.48,0.483333333333334,0.163333333333332,0.03,?,?,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,,
 55267 (2001 RP132),0.1111,0.0473,0.2975,6.376811734130629,50.2380027491452,0.07,0.14,0.14,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,-,-,,
 57013 (2000 TD39),0.0983,0.0263,0.3005,3.93609827178034,40.374166495072,0.076,0.152,0.152,?,0.800000000000001,1.43,0.59,0.25,0.149999999999999,?,?,?,5,GreaterAstyanax,-,-,,
 64326 (2001 UX46),0.1235,0.0396,0.1961,9.487579623432339,59.1897592820767,0.032,?,?,?,0.780000000000001,1.67,0.559999999999999,0.220000000000002,0.279999999999998,?,?,?,5,GreaterAstyanax,Astyanax,AstyanaxSub,,
 65590 Archeptolemos (1305 T-3),0.1021,0.0624,0.1625,4.73672686817679,40.537878011861,0.052,?,?,?,0.790000000000003,1.51,0.579999999999998,0.18,0.120000000000001,?,?,?,5,GreaterAstyanax,-,-,,
 68444 (2001 RH142),0.1053,0.079,0.4761,4.32053275493917,49.496611281732505,0.066,0.133,0.133,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Mentor,MentorSub,,
 76804 (2000 QE),0.1242,0.0317,0.1505,8.62144626574229,55.833858799524705,0.122,0.244,0.244,?,0.66,1.39,0.449999999999999,0.279999999999998,0.150000000000002,?,?,?,5,GreaterAstyanax,Astyanax,AstyanaxSub,D,Fornasier2007
 77860 (2001 RQ133),0.1383,0.0331,0.0375,11.6331815672746,64.0756053596578,?,?,?,?,?,?,?,?,?,0.3032915,0.6835735,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,,
 77906 (2001 TU162),0.1412,0.0299,0.0812,10.490961280586099,60.7761855888846,?,?,?,?,?,?,?,?,?,0.366662,0.5193675,?,5,GreaterAstyanax,Astyanax,-,,
 98143 (2000 SS60),0.1252,0.0349,0.059000000000000004,7.4751258904041205,50.88777273252211,0.075,?,?,?,0.803333333333333,1.36,0.590000000000001,0.276666666666666,0.133333333333334,?,?,?,5,GreaterAstyanax,Astyanax,-,,
 98362 (2000 SA363),0.1212,0.0345,0.4557,7.51390720832188,61.3766787888585,0.153,?,?,?,0.66,1.79,0.449999999999999,0.09,-0.039999999999999,?,?,?,5,GreaterAstyanax,Astyanax,AstyanaxSub,,
 99306 (2001 SC101),0.1495,0.0475,0.0783,13.3430716934655,68.18127280895939,0.072,?,?,?,0.803333333333333,1.38,0.593333333333334,0.26,0.143333333333332,0.437273,0.069167,?,5,GreaterAstyanax,Astyanax,AcamasSub,,
 99309 (2001 SH264),0.1269,0.046,0.1966,8.40156781071494,55.49971350691261,?,?,?,?,0.73,1.64,0.52,0.330000000000002,-0.09,?,?,?,5,GreaterAstyanax,Astyanax,-,,
 99334 (2001 VC92),0.111,0.0449,0.4758,4.561424310319639,49.9244390442598,0.059,0.118,0.118,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Mentor,MentorSub,,
106143 (2000 TU44),0.1349,0.0332,0.2097,10.8112450121953,63.84133587085049,?,?,?,?,0.789999999999998,1.515,0.577500000000001,0.232499999999998,0.155000000000001,?,?,?,5,GreaterAstyanax,Astyanax,-,,
106160 (2000 TG61),0.1066,0.0371,0.2408,5.7410040580720105,47.3251573882098,0.13,?,?,?,0.720000000000002,1.37,0.509999999999998,0.150000000000002,0.169999999999998,?,?,?,5,GreaterAstyanax,Astyanax,OphelestesSub,,
109549 (2001 QM257),0.0993,0.0348,0.3791,4.09382356940012,43.877400584025295,?,?,?,?,0.789999999999999,1.5,0.57,0.280000000000001,0.079999999999998,?,?,?,5,GreaterAstyanax,Mentor,-,,
111198 (2001 WX20),0.1299,0.0552,0.0556,10.578274917249098,60.5905257050551,?,?,?,?,0.760000000000002,1.51,0.559999999999999,0.150000000000002,0.109999999999999,?,?,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,,
114345 (2002 XN72),0.0968,0.0214,0.3119,3.70056113056978,41.59566045907521,?,?,?,?,0.824999999999999,1.295,0.610000000000001,0.305,0.085000000000001,?,?,?,5,GreaterAstyanax,Mentor,1988RR10Sub,,
117385 (2004 YN20),0.1134,0.031,0.2083,5.50594007483466,45.8592021111704,0.076,?,?,?,?,?,?,?,?,0.349957,0.2251655,?,5,GreaterAstyanax,Astyanax,OphelestesSub,,
122962 (2000 SG215),0.1127,0.0397,0.0601,7.47911489338014,51.4050525230155,?,?,?,?,0.719999999999999,1.38,0.510000000000002,0.199999999999999,0.140000000000001,?,?,?,5,GreaterAstyanax,Astyanax,-,,
125045 (2001 TK211),0.1027,0.0458,0.413,4.30574673333098,46.015718798472214,0.058,?,?,?,?,?,?,?,?,0.26972075,0.65919375,?,5,GreaterAstyanax,Mentor,-,,
131635 (2001 XW71),0.121,0.0541,0.0413,8.98560172229423,55.4445572383993,?,?,?,?,0.77,1.19,0.550000000000001,0.260000000000002,0.18,?,?,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,,
133853 (2003 YQ133),0.0775,0.0384,0.2879,3.16491370252362,37.09895207881961,0.093,?,?,?,0.789999999999999,1.31,0.57,0.259999999999998,0.110000000000003,0.429014,0.5711735,0.229949,5,GreaterAstyanax,Mentor,1988RR10Sub,,
133862 (2004 BR38),0.1041,0.0447,0.4936,4.7395947909348,52.6764655888978,0.098,?,?,?,0.719999999999999,1.43,0.5,0.400000000000002,0.259999999999998,?,?,?,5,GreaterAstyanax,Mentor,MentorSub,,
151883 (2003 WQ25),0.1499,0.0448,0.0761,13.7485387471474,69.342007238875,?,?,?,?,0.859999999999999,1.54,0.640000000000001,0.259999999999998,0.120000000000001,?,?,?,5,GreaterAstyanax,Astyanax,AcamasSub,,
152297 (2005 TH49),0.1119,0.0379,0.2041,6.3965975624475995,49.3473482218344,0.051,?,?,?,0.7825,1.8925,0.57,0.27,0.14,0.41625875,0.8128195,?,5,GreaterAstyanax,Astyanax,-,,
153141 (2000 SP203),0.0892,0.0235,0.3009,2.91183096528647,35.996419386001,0.064,?,?,?,0.84,1.77,0.629999999999999,0.280000000000001,0.27,?,?,?,5,GreaterAstyanax,Mentor,1988RR10Sub,,
153500 (2001 RN122),0.1239,0.0337,0.2564,8.38938918627719,57.342086988519,0.077,?,?,?,0.854999999999999,1.745,0.639999999999999,0.210000000000001,0.215000000000002,?,?,?,5,GreaterAstyanax,Astyanax,AstyanaxSub,,
161664 (2006 DM16),0.1225,0.0043,0.2104,6.95161954138456,51.175362469582396,?,?,?,?,0.690000000000001,1.27,0.48,0.189999999999998,0.080000000000002,?,?,?,5,GreaterAstyanax,Helenos,-,,
161916 (2007 EO34),0.1123,0.0204,0.071,5.92729560670767,45.566559225008405,0.077,?,?,?,0.843333333333333,1.61666666666667,0.63,0.213333333333333,0.066666666666667,0.286614833333,0.251309,?,5,GreaterAstyanax,Helenos,-,,
182522 (2001 SZ337),0.1289,0.0537,0.079,8.5070772231403,53.8557702397371,?,?,?,?,?,?,?,?,?,0.4258835,1.138785,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,,
184983 (2006 CS19),0.1071,0.0332,0.1878,5.60907653969366,45.8327677590364,0.096,?,?,?,?,?,?,?,?,0.3768495,0.9444645,?,5,GreaterAstyanax,Helenos,-,,
187456 (2005 XK5),0.1298,0.0591,0.1984,11.4047119147996,63.288483586961604,0.05,?,?,?,?,?,?,?,?,0.379877,0.9086525,0.164074,5,GreaterAstyanax,Astyanax,-,,
216409 (2008 GM84),0.1134,0.016,0.0856,7.34004007865178,50.878846616454105,?,?,?,?,?,?,?,?,?,0.2260605,0.653948,?,5,GreaterAstyanax,Astyanax,-,,
246114 (2007 GR70),0.1068,0.0407,0.1539,6.99663455154047,50.482890148935006,0.061,?,?,?,?,?,?,?,?,0.054925999999998,0.9509535,0.7833015,5,GreaterAstyanax,Helenos,-,,
282198 (2001 UM166),0.0971,0.0524,0.1458,4.43229282859863,39.4753679881792,0.119,?,?,?,?,?,?,?,?,0.379222,0.6412805,0.248898,5,GreaterAstyanax,-,-,,
283173 (2009 HZ62),0.1158,0.0047,0.2066,6.17912529002314,48.680219581456,0.053,?,?,?,?,?,?,?,?,0.178007,0.3337915,?,5,GreaterAstyanax,Helenos,-,,
289501 (2005 EJ133),0.105,0.0376,0.4584,5.2214030701906,52.1072657563556,0.053,?,?,?,?,?,?,?,?,0.450599,0.5736825,0.083556000000002,5,GreaterAstyanax,Mentor,MentorSub,,
