full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
 23285 (2000 YH119),8.0,2.0,5.0,6.0,8.0,5.0,5.0,6.0,?,4.0,7.0,4.0,8.0,10.0,?,?,?,4,"(0.0911, 0.102]",0.0911,0.102,"(0.0284, 0.0408]",0.0284,0.0408,"(0.28, 0.334]",0.28,0.33399999999999996,"(4.427, 5.757]",4.427,5.7570000000000014,"(44.393, 49.592]",44.393,49.592,"(0.0833, 0.095]",0.0833,0.095,"(0.171, 0.194]",0.171,0.194,"(0.177, 0.202]",0.177,0.202,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.405, 1.515]",1.405,1.515,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.245, 0.267]",0.245,0.267,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterDiomedes,-,-,D,Hasselmann2012
 23939 (1998 TV33),10.0,0.0,2.0,8.0,10.0,5.0,5.0,6.0,?,3.0,7.0,3.0,5.0,9.0,?,?,?,4,"(0.114, 0.125]",0.114,0.125,"(0.00351, 0.0161]",0.00351,0.0161,"(0.119, 0.172]",0.11900000000000001,0.172,"(7.087, 8.417]",7.0870000000000015,8.417,"(54.791, 59.99]",54.791000000000004,59.99,"(0.0833, 0.095]",0.0833,0.095,"(0.171, 0.194]",0.171,0.194,"(0.177, 0.202]",0.177,0.202,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.179, 0.201]",0.179,0.201,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Lycomedes,-,,
 23963 (1998 WY8),8.0,3.0,1.0,6.0,7.0,6.0,?,?,?,2.0,7.0,2.0,5.0,8.0,?,?,?,4,"(0.0911, 0.102]",0.0911,0.102,"(0.0408, 0.0532]",0.0408,0.0532,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(4.427, 5.757]",4.427,5.7570000000000014,"(39.195, 44.393]",39.195,44.393,"(0.095, 0.107]",0.095,0.107,-,-,-,-,-,-,-,-,-,"(0.649, 0.718]",0.649,0.718,"(1.405, 1.515]",1.405,1.515,"(0.433, 0.5]",0.433,0.5,"(0.179, 0.201]",0.179,0.201,"(-0.0167, 0.05]",-0.0167,0.05,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Philoctetes,-,X,Hasselmann2012
 24233 (1999 XD94),8.0,1.0,3.0,5.0,7.0,7.0,7.0,8.0,?,3.0,7.0,3.0,5.0,9.0,?,?,?,4,"(0.0911, 0.102]",0.0911,0.102,"(0.0161, 0.0284]",0.0161,0.0284,"(0.172, 0.226]",0.172,0.226,"(3.096, 4.427]",3.096,4.427,"(39.195, 44.393]",39.195,44.393,"(0.107, 0.118]",0.107,0.118,"(0.217, 0.239]",0.217,0.239,"(0.226, 0.251]",0.226,0.251,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.179, 0.201]",0.179,0.201,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Philoctetes,-,DX,Fornasier2007
 24357 (2000 AC115),9.0,2.0,3.0,6.0,8.0,5.0,4.0,5.0,?,4.0,8.0,4.0,6.0,8.0,?,?,?,4,"(0.102, 0.114]",0.102,0.114,"(0.0284, 0.0408]",0.0284,0.0408,"(0.172, 0.226]",0.172,0.226,"(4.427, 5.757]",4.427,5.7570000000000014,"(44.393, 49.592]",44.393,49.592,"(0.0833, 0.095]",0.0833,0.095,"(0.148, 0.171]",0.14800000000000002,0.171,"(0.152, 0.177]",0.152,0.177,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.515, 1.626]",1.515,1.626,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.201, 0.223]",0.201,0.223,"(-0.0167, 0.05]",-0.0167,0.05,-,-,-,-,-,-,-,-,-,GreaterDiomedes,-,-,,
 24420 (2000 BU22),8.0,3.0,2.0,6.0,7.0,7.0,7.0,7.0,?,?,?,?,?,?,?,?,?,4,"(0.0911, 0.102]",0.0911,0.102,"(0.0408, 0.0532]",0.0408,0.0532,"(0.119, 0.172]",0.11900000000000001,0.172,"(4.427, 5.757]",4.427,5.7570000000000014,"(39.195, 44.393]",39.195,44.393,"(0.107, 0.118]",0.107,0.118,"(0.217, 0.239]",0.217,0.239,"(0.202, 0.226]",0.202,0.226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Philoctetes,-,C,Fornasier2007
 24426 (2000 CR12),8.0,3.0,2.0,6.0,7.0,9.0,9.0,9.0,?,2.0,8.0,3.0,6.0,9.0,?,?,?,4,"(0.0911, 0.102]",0.0911,0.102,"(0.0408, 0.0532]",0.0408,0.0532,"(0.119, 0.172]",0.11900000000000001,0.172,"(4.427, 5.757]",4.427,5.7570000000000014,"(39.195, 44.393]",39.195,44.393,"(0.13, 0.142]",0.13,0.142,"(0.262, 0.285]",0.262,0.285,"(0.251, 0.276]",0.251,0.276,-,-,-,"(0.649, 0.718]",0.649,0.718,"(1.515, 1.626]",1.515,1.626,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.201, 0.223]",0.201,0.223,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Philoctetes,-,X,Fornasier2007
 24506 (2001 BS15),9.0,2.0,3.0,6.0,8.0,1.0,1.0,2.0,13.0,?,?,?,?,?,?,?,?,4,"(0.102, 0.114]",0.102,0.114,"(0.0284, 0.0408]",0.0284,0.0408,"(0.172, 0.226]",0.172,0.226,"(4.427, 5.757]",4.427,5.7570000000000014,"(44.393, 49.592]",44.393,49.592,"(0.0367, 0.0483]",0.0367,0.0483,"(0.0789, 0.102]",0.0789,0.102,"(0.0776, 0.102]",0.0776,0.102,"(18.653, 18.925]",18.653,18.925,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterDiomedes,-,-,,
 24539 (2001 DP5),8.0,5.0,3.0,6.0,7.0,8.0,?,?,?,3.0,7.0,4.0,7.0,9.0,?,?,?,4,"(0.0911, 0.102]",0.0911,0.102,"(0.0655, 0.0779]",0.0655,0.0779,"(0.172, 0.226]",0.172,0.226,"(4.427, 5.757]",4.427,5.7570000000000014,"(39.195, 44.393]",39.195,44.393,"(0.118, 0.13]",0.118,0.13,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.223, 0.245]",0.223,0.245,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Philoctetes,AndraimonSub,,
 31835 (2000 BK16),7.0,0.0,4.0,5.0,7.0,4.0,5.0,6.0,?,4.0,7.0,4.0,8.0,10.0,?,?,?,4,"(0.0798, 0.0911]",0.0798,0.0911,"(0.00351, 0.0161]",0.00351,0.0161,"(0.226, 0.28]",0.226,0.28,"(3.096, 4.427]",3.096,4.427,"(39.195, 44.393]",39.195,44.393,"(0.0717, 0.0833]",0.0717,0.0833,"(0.171, 0.194]",0.171,0.194,"(0.177, 0.202]",0.177,0.202,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.405, 1.515]",1.405,1.515,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.245, 0.267]",0.245,0.267,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterDiomedes,-,-,D,Hasselmann2012
 35673 (1998 VQ15),10.0,2.0,2.0,8.0,9.0,1.0,1.0,2.0,?,?,?,?,?,?,?,?,?,4,"(0.114, 0.125]",0.114,0.125,"(0.0284, 0.0408]",0.0284,0.0408,"(0.119, 0.172]",0.11900000000000001,0.172,"(7.087, 8.417]",7.0870000000000015,8.417,"(49.592, 54.791]",49.592,54.791000000000004,"(0.0367, 0.0483]",0.0367,0.0483,"(0.0789, 0.102]",0.0789,0.102,"(0.0776, 0.102]",0.0776,0.102,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterDiomedes,-,-,,
 38574 (1999 WS4),5.0,5.0,2.0,5.0,5.0,9.0,9.0,9.0,?,?,?,?,?,?,?,?,?,4,"(0.0571, 0.0684]",0.0571,0.0684,"(0.0655, 0.0779]",0.0655,0.0779,"(0.119, 0.172]",0.11900000000000001,0.172,"(3.096, 4.427]",3.096,4.427,"(28.797, 33.996]",28.796999999999997,33.996,"(0.13, 0.142]",0.13,0.142,"(0.262, 0.285]",0.262,0.285,"(0.251, 0.276]",0.251,0.276,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Philoctetes,AndraimonSub,,
 38607 (2000 AN6),8.0,3.0,3.0,5.0,7.0,5.0,5.0,5.0,?,?,?,?,?,?,?,?,?,4,"(0.0911, 0.102]",0.0911,0.102,"(0.0408, 0.0532]",0.0408,0.0532,"(0.172, 0.226]",0.172,0.226,"(3.096, 4.427]",3.096,4.427,"(39.195, 44.393]",39.195,44.393,"(0.0833, 0.095]",0.0833,0.095,"(0.171, 0.194]",0.171,0.194,"(0.152, 0.177]",0.152,0.177,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterDiomedes,-,-,,
 39287 (2001 CD14),12.0,0.0,1.0,12.0,12.0,5.0,?,?,?,3.0,8.0,3.0,1.0,10.0,?,?,?,4,"(0.136, 0.148]",0.136,0.14800000000000002,"(0.00351, 0.0161]",0.00351,0.0161,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(12.408, 13.739]",12.408,13.739,"(65.188, 70.387]",65.188,70.387,"(0.0833, 0.095]",0.0833,0.095,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.515, 1.626]",1.515,1.626,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.0907, 0.113]",0.0907,0.113,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Lycomedes,-,,
 39692 (1996 RB32),5.0,6.0,1.0,5.0,5.0,9.0,?,?,?,3.0,4.0,3.0,4.0,10.0,?,?,?,4,"(0.0571, 0.0684]",0.0571,0.0684,"(0.0779, 0.0903]",0.0779,0.0903,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(3.096, 4.427]",3.096,4.427,"(28.797, 33.996]",28.796999999999997,33.996,"(0.13, 0.142]",0.13,0.142,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.073, 1.183]",1.073,1.183,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.157, 0.179]",0.157,0.179,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Philoctetes,AndraimonSub,,
 42168 (2001 CT13),7.0,7.0,3.0,6.0,7.0,9.0,9.0,9.0,?,3.0,7.0,3.0,3.0,9.0,?,?,?,4,"(0.0798, 0.0911]",0.0798,0.0911,"(0.0903, 0.103]",0.0903,0.10300000000000001,"(0.172, 0.226]",0.172,0.226,"(4.427, 5.757]",4.427,5.7570000000000014,"(39.195, 44.393]",39.195,44.393,"(0.13, 0.142]",0.13,0.142,"(0.262, 0.285]",0.262,0.285,"(0.251, 0.276]",0.251,0.276,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.135, 0.157]",0.135,0.157,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Philoctetes,AndraimonSub,,
 42403 Andraimon (6844 P-L),9.0,5.0,2.0,6.0,7.0,?,?,?,?,3.0,6.0,3.0,7.0,10.0,?,?,?,4,"(0.102, 0.114]",0.102,0.114,"(0.0655, 0.0779]",0.0655,0.0779,"(0.119, 0.172]",0.11900000000000001,0.172,"(4.427, 5.757]",4.427,5.7570000000000014,"(39.195, 44.393]",39.195,44.393,-,-,-,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.294, 1.405]",1.294,1.405,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.223, 0.245]",0.223,0.245,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Philoctetes,AndraimonSub,,
 43706 Iphiklos (1416 T-2),10.0,4.0,4.0,9.0,10.0,3.0,?,?,?,2.0,10.0,3.0,5.0,11.0,?,?,?,4,"(0.114, 0.125]",0.114,0.125,"(0.0532, 0.0655]",0.0532,0.0655,"(0.226, 0.28]",0.226,0.28,"(8.417, 9.748]",8.417,9.748,"(54.791, 59.99]",54.791000000000004,59.99,"(0.06, 0.0717]",0.06,0.0717,-,-,-,-,-,-,-,-,-,"(0.649, 0.718]",0.649,0.718,"(1.737, 1.847]",1.737,1.847,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.179, 0.201]",0.179,0.201,"(0.183, 0.25]",0.183,0.25,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Diomedes,-,,
 53436 (1999 VB154),13.0,2.0,5.0,12.0,13.0,4.0,3.0,4.0,?,?,?,?,?,?,?,?,?,4,"(0.148, 0.159]",0.14800000000000002,0.159,"(0.0284, 0.0408]",0.0284,0.0408,"(0.28, 0.334]",0.28,0.33399999999999996,"(12.408, 13.739]",12.408,13.739,"(70.387, 75.586]",70.387,75.586,"(0.0717, 0.0833]",0.0717,0.0833,"(0.125, 0.148]",0.125,0.14800000000000002,"(0.127, 0.152]",0.127,0.152,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Diomedes,-,,
 57920 (2002 EL153),9.0,2.0,1.0,7.0,8.0,4.0,?,?,?,4.0,7.0,4.0,7.0,9.0,?,?,?,4,"(0.102, 0.114]",0.102,0.114,"(0.0284, 0.0408]",0.0284,0.0408,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(5.757, 7.087]",5.7570000000000014,7.0870000000000015,"(44.393, 49.592]",44.393,49.592,"(0.0717, 0.0833]",0.0717,0.0833,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.405, 1.515]",1.405,1.515,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.223, 0.245]",0.223,0.245,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterDiomedes,-,-,,
 63202 (2000 YR131),7.0,2.0,0.0,6.0,7.0,?,?,?,?,3.0,7.0,3.0,3.0,10.0,?,?,?,4,"(0.0798, 0.0911]",0.0798,0.0911,"(0.0284, 0.0408]",0.0284,0.0408,"(0.0102, 0.0648]",0.0102,0.0648,"(4.427, 5.757]",4.427,5.7570000000000014,"(39.195, 44.393]",39.195,44.393,-,-,-,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.135, 0.157]",0.135,0.157,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Philoctetes,-,,
 63259 (2001 BS81),5.0,5.0,0.0,5.0,5.0,?,?,?,?,3.0,8.0,3.0,5.0,9.0,?,?,?,4,"(0.0571, 0.0684]",0.0571,0.0684,"(0.0655, 0.0779]",0.0655,0.0779,"(0.0102, 0.0648]",0.0102,0.0648,"(3.096, 4.427]",3.096,4.427,"(28.797, 33.996]",28.796999999999997,33.996,-,-,-,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.515, 1.626]",1.515,1.626,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.179, 0.201]",0.179,0.201,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Philoctetes,AndraimonSub,,
 63286 (2001 DZ68),8.0,5.0,1.0,7.0,7.0,6.0,?,?,?,5.0,7.0,5.0,5.0,9.0,?,?,?,4,"(0.0911, 0.102]",0.0911,0.102,"(0.0655, 0.0779]",0.0655,0.0779,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(5.757, 7.087]",5.7570000000000014,7.0870000000000015,"(39.195, 44.393]",39.195,44.393,"(0.095, 0.107]",0.095,0.107,-,-,-,-,-,-,-,-,-,"(0.857, 0.926]",0.857,0.926,"(1.405, 1.515]",1.405,1.515,"(0.633, 0.7]",0.633,0.7,"(0.179, 0.201]",0.179,0.201,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Philoctetes,AndraimonSub,,
 63291 (2001 DU87),8.0,4.0,2.0,6.0,7.0,7.0,?,?,?,3.0,6.0,3.0,6.0,9.0,?,?,?,4,"(0.0911, 0.102]",0.0911,0.102,"(0.0532, 0.0655]",0.0532,0.0655,"(0.119, 0.172]",0.11900000000000001,0.172,"(4.427, 5.757]",4.427,5.7570000000000014,"(39.195, 44.393]",39.195,44.393,"(0.107, 0.118]",0.107,0.118,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.294, 1.405]",1.294,1.405,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.201, 0.223]",0.201,0.223,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Philoctetes,-,,
 65209 (2002 DB17),7.0,3.0,4.0,5.0,7.0,?,?,?,?,4.0,6.0,4.0,7.0,10.0,?,?,?,4,"(0.0798, 0.0911]",0.0798,0.0911,"(0.0408, 0.0532]",0.0408,0.0532,"(0.226, 0.28]",0.226,0.28,"(3.096, 4.427]",3.096,4.427,"(39.195, 44.393]",39.195,44.393,-,-,-,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.294, 1.405]",1.294,1.405,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.223, 0.245]",0.223,0.245,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterDiomedes,-,-,,
 65228 (2002 EH58),12.0,2.0,5.0,12.0,13.0,1.0,?,?,?,?,?,?,?,?,6.0,3.0,?,4,"(0.136, 0.148]",0.136,0.14800000000000002,"(0.0284, 0.0408]",0.0284,0.0408,"(0.28, 0.334]",0.28,0.33399999999999996,"(12.408, 13.739]",12.408,13.739,"(70.387, 75.586]",70.387,75.586,"(0.0367, 0.0483]",0.0367,0.0483,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.304, 0.351]",0.304,0.35100000000000003,"(0.429, 0.549]",0.429,0.5489999999999999,-,-,-,GreaterDiomedes,Diomedes,-,,
 65232 (2002 EO87),8.0,4.0,1.0,6.0,7.0,11.0,11.0,11.0,?,?,?,?,?,?,?,?,?,4,"(0.0911, 0.102]",0.0911,0.102,"(0.0532, 0.0655]",0.0532,0.0655,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(4.427, 5.757]",4.427,5.7570000000000014,"(39.195, 44.393]",39.195,44.393,"(0.153, 0.165]",0.153,0.165,"(0.308, 0.331]",0.308,0.331,"(0.301, 0.326]",0.301,0.326,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Philoctetes,-,,
 83977 (2002 CE89),10.0,3.0,2.0,9.0,9.0,?,?,?,?,3.0,6.0,3.0,5.0,9.0,?,?,?,4,"(0.114, 0.125]",0.114,0.125,"(0.0408, 0.0532]",0.0408,0.0532,"(0.119, 0.172]",0.11900000000000001,0.172,"(8.417, 9.748]",8.417,9.748,"(49.592, 54.791]",49.592,54.791000000000004,-,-,-,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.294, 1.405]",1.294,1.405,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.179, 0.201]",0.179,0.201,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Diomedes,-,,
103508 (2000 BV1),12.0,2.0,0.0,11.0,11.0,?,?,?,?,3.0,9.0,3.0,5.0,8.0,?,?,?,4,"(0.136, 0.148]",0.136,0.14800000000000002,"(0.0284, 0.0408]",0.0284,0.0408,"(0.0102, 0.0648]",0.0102,0.0648,"(11.078, 12.408]",11.078,12.408,"(59.99, 65.188]",59.99,65.188,-,-,-,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.626, 1.737]",1.626,1.737,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.179, 0.201]",0.179,0.201,"(-0.0167, 0.05]",-0.0167,0.05,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
103989 (2000 DC94),13.0,3.0,0.0,14.0,13.0,2.0,?,?,?,5.0,6.0,5.0,8.0,9.0,?,?,?,4,"(0.148, 0.159]",0.14800000000000002,0.159,"(0.0408, 0.0532]",0.0408,0.0532,"(0.0102, 0.0648]",0.0102,0.0648,"(15.069, 16.399]",15.069,16.399,"(70.387, 75.586]",70.387,75.586,"(0.0483, 0.06]",0.0483,0.06,-,-,-,-,-,-,-,-,-,"(0.857, 0.926]",0.857,0.926,"(1.294, 1.405]",1.294,1.405,"(0.633, 0.7]",0.633,0.7,"(0.245, 0.267]",0.245,0.267,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
107004 (2000 YC112),7.0,5.0,3.0,5.0,6.0,?,?,?,?,4.0,6.0,4.0,6.0,9.0,?,?,?,4,"(0.0798, 0.0911]",0.0798,0.0911,"(0.0655, 0.0779]",0.0655,0.0779,"(0.172, 0.226]",0.172,0.226,"(3.096, 4.427]",3.096,4.427,"(33.996, 39.195]",33.996,39.195,-,-,-,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.294, 1.405]",1.294,1.405,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.201, 0.223]",0.201,0.223,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterDiomedes,-,-,,
107804 (2001 FV58),12.0,2.0,2.0,10.0,11.0,4.0,?,?,?,4.0,7.0,5.0,10.0,9.0,?,?,?,4,"(0.136, 0.148]",0.136,0.14800000000000002,"(0.0284, 0.0408]",0.0284,0.0408,"(0.119, 0.172]",0.11900000000000001,0.172,"(9.748, 11.078]",9.748,11.078,"(59.99, 65.188]",59.99,65.188,"(0.0717, 0.0833]",0.0717,0.0833,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.405, 1.515]",1.405,1.515,"(0.633, 0.7]",0.633,0.7,"(0.29, 0.312]",0.29,0.312,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Lycomedes,-,,
111785 (2002 CQ186),12.0,2.0,1.0,12.0,12.0,?,?,?,?,4.0,7.0,4.0,3.0,10.0,?,?,?,4,"(0.136, 0.148]",0.136,0.14800000000000002,"(0.0284, 0.0408]",0.0284,0.0408,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(12.408, 13.739]",12.408,13.739,"(65.188, 70.387]",65.188,70.387,-,-,-,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.405, 1.515]",1.405,1.515,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.135, 0.157]",0.135,0.157,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
111805 (2002 CZ256),8.0,4.0,2.0,6.0,7.0,?,?,?,?,2.0,8.0,3.0,1.0,9.0,?,?,?,4,"(0.0911, 0.102]",0.0911,0.102,"(0.0532, 0.0655]",0.0532,0.0655,"(0.119, 0.172]",0.11900000000000001,0.172,"(4.427, 5.757]",4.427,5.7570000000000014,"(39.195, 44.393]",39.195,44.393,-,-,-,-,-,-,-,-,-,-,-,-,"(0.649, 0.718]",0.649,0.718,"(1.515, 1.626]",1.515,1.626,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.0907, 0.113]",0.0907,0.113,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Philoctetes,-,,
161017 (2002 EP106),10.0,2.0,2.0,7.0,8.0,6.0,?,?,?,3.0,9.0,3.0,3.0,9.0,?,?,?,4,"(0.114, 0.125]",0.114,0.125,"(0.0284, 0.0408]",0.0284,0.0408,"(0.119, 0.172]",0.11900000000000001,0.172,"(5.757, 7.087]",5.7570000000000014,7.0870000000000015,"(44.393, 49.592]",44.393,49.592,"(0.095, 0.107]",0.095,0.107,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.626, 1.737]",1.626,1.737,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.135, 0.157]",0.135,0.157,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterDiomedes,-,-,C,Hasselmann2012
166285 (2002 GY127),7.0,3.0,1.0,6.0,7.0,?,?,?,?,1.0,8.0,1.0,5.0,8.0,?,?,?,4,"(0.0798, 0.0911]",0.0798,0.0911,"(0.0408, 0.0532]",0.0408,0.0532,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(4.427, 5.757]",4.427,5.7570000000000014,"(39.195, 44.393]",39.195,44.393,-,-,-,-,-,-,-,-,-,-,-,-,"(0.579, 0.649]",0.579,0.649,"(1.515, 1.626]",1.515,1.626,"(0.367, 0.433]",0.3670000000000001,0.433,"(0.179, 0.201]",0.179,0.201,"(-0.0167, 0.05]",-0.0167,0.05,-,-,-,-,-,-,-,-,-,GreaterDiomedes,Philoctetes,-,,
