full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,GreaterClan,Clan,SubClan,tax_c,Tax_ref
110859 (2001 UW79),0.0856,0.0323,0.0383,4.6887498861237304,40.3669918596695,0.058,?,?,?,0.82,1.03,0.599999999999998,0.240000000000002,0.02,?,?,?,5,GreaterAneas,1989UQ5,-,,
114208 (2002 VH107),0.0647,0.0717,0.4384,1.82827320807223,32.827717540862004,0.057,?,?,?,0.794,1.4,0.581999999999999,0.246,0.152,?,?,?,5,GreaterAneas,Aneas,-,D,Hasselmann2012
116134 (2003 WZ142),0.0811,0.0656,0.1204,3.799567077412181,34.7504366418247,0.089,?,?,?,?,?,?,?,?,0.5567545,0.676572,?,5,GreaterAneas,1988RH13,-,,
117389 (2004 YD23),0.0501,0.0305,0.4026,0.35943149494011106,25.9715751569492,0.067,?,?,?,0.830000000000002,1.61,0.609999999999999,0.25,0.149999999999999,?,?,?,5,GreaterAneas,Aneas,AneasSub,,
125106 (2001 UR39),0.0917,0.0656,0.0535,4.142656078903141,36.34816876847579,?,?,?,?,0.859999999999999,1.43,0.640000000000001,0.380000000000003,0.079999999999998,0.170478,0.439463,?,5,GreaterAneas,-,-,,
127532 (2002 WH9),0.0701,0.0429,0.1669,3.01358748372832,32.9726764015626,0.055,?,?,?,0.759999999999998,1.69,0.559999999999999,0.260000000000002,0.32,?,?,?,5,GreaterAneas,1994CO,-,,
129147 (2005 CY70),0.0527,0.0254,0.2952,1.25346721533151,26.039919703988105,0.058,?,?,?,0.73,2.28,0.52,0.370000000000001,0.23,?,?,?,5,GreaterAneas,Aneas,AneasSub,,
150876 (2001 SA220),0.0931,0.0388,0.0685,4.6746330063902,39.9255189095987,?,?,?,?,0.832500000000001,1.41,0.62,0.3,0.1825,?,?,?,5,GreaterAneas,1989UQ5,-,,
154992 (2005 CV68),0.0758,0.0317,0.15,2.82982003359621,32.3652797637136,0.061,?,?,?,0.869999999999999,1.49,0.655000000000001,0.33,0.129999999999999,?,?,?,5,GreaterAneas,Sarpedon,SarpedonSub,,
155786 (2000 SD358),0.0717,0.0663,0.3754,1.46268778929436,29.581682677557698,0.109,?,?,?,0.84,1.47,0.620000000000001,0.194999999999999,0.195,?,?,?,5,GreaterAneas,Aneas,HelicaonSub,,
179902 (2002 VO4),0.0918,0.031,0.0637,4.24003760080387,38.166684509297205,?,?,?,?,?,?,?,?,?,0.067727999999999,0.949227,?,5,GreaterAneas,1989UQ5,-,,
184988 (2006 FF12),0.0901,0.0561,0.2335,3.82821950030763,38.4369168920511,0.066,?,?,?,?,?,?,?,?,0.406299,1.007964333333,0.579187,5,GreaterAneas,1988RH13,-,,
247967 (2003 YD149),0.076,0.0389,0.4698,1.91621131475586,38.121028552728895,0.059,?,?,?,?,?,?,?,?,0.3624655,0.4669095,0.0323715,5,GreaterAneas,Aneas,-,,
319282 (2006 BY73),0.0856,0.0646,0.1476,3.76707375939134,35.0543447251952,?,?,?,?,?,?,?,?,?,0.577555,1.051254,?,5,GreaterAneas,1988RH13,-,,
370105 (2001 TA132),0.0628,0.0443,0.3424,1.5362852397347502,28.124381846329108,0.047,?,?,?,?,?,?,?,?,0.540669,0.427361,?,5,GreaterAneas,Sarpedon,SarpedonSub,,
491611 (2012 TX51),0.0665,0.0507,0.3006,1.90181879155068,29.661782467638,?,?,?,?,?,?,?,?,?,0.1425745,0.939076,0.510611,5,GreaterAneas,Sarpedon,SarpedonSub,,
